69.4,1
69.5,0
69.6,2
69.7,1
69.8,1
69.9,2
70.0,1
70.1,2
70.2,4
70.3,4
70.4,3
70.5,4
70.6,4
70.7,8
70.8,8
70.9,9
71.0,2
71.1,6
71.2,8
71.3,5
71.4,8
71.5,2
71.6,6
71.7,2
71.8,6
71.9,3
72.0,3
72.1,2
72.2,0
72.3,2
72.4,1
72.5,0
72.6,1
72.7,1
72.8,0
72.9,0
73.0,1
73.1,3
73.2,1
73.3,0
73.4,1
73.5,1
73.6,0
73.7,0
73.8,0
73.9,0
74.0,1
74.1,0
74.2,0
74.3,0
74.4,0
74.5,0
74.6,0
74.7,0
74.8,0
74.9,0
75.0,0
75.1,0
75.2,0
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,0
76.5,0
76.6,0
76.7,0
76.8,0
76.9,0
77.0,0
77.1,0
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,1
