68.9,1
69.0,3
69.1,0
69.2,2
69.3,2
69.4,2
69.5,0
69.6,0
69.7,2
69.8,1
69.9,2
70.0,1
70.1,1
70.2,7
70.3,9
70.4,6
70.5,7
70.6,7
70.7,4
70.8,5
70.9,2
71.0,3
71.1,9
71.2,6
71.3,9
71.4,5
71.5,4
71.6,11
71.7,4
71.8,5
71.9,0
72.0,1
72.1,3
72.2,0
72.3,3
72.4,3
72.5,1
72.6,2
72.7,1
72.8,3
72.9,1
73.0,0
73.1,0
73.2,1
73.3,0
73.4,1
73.5,0
73.6,2
73.7,0
73.8,0
73.9,0
74.0,0
74.1,0
74.2,0
74.3,1
74.4,1
74.5,0
74.6,0
74.7,0
74.8,0
74.9,0
75.0,0
75.1,0
75.2,0
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,1
