70.4,3
70.5,2
70.6,2
70.7,0
70.8,2
70.9,2
71.0,3
71.1,7
71.2,4
71.3,10
71.4,9
71.5,3
71.6,8
71.7,15
71.8,7
71.9,12
72.0,11
72.1,7
72.2,4
72.3,10
72.4,6
72.5,2
72.6,5
72.7,7
72.8,2
72.9,2
73.0,2
73.1,1
73.2,1
73.3,1
73.4,1
73.5,1
73.6,1
73.7,1
73.8,1
73.9,2
74.0,0
74.1,1
