68.6,1
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,0
69.3,0
69.4,0
69.5,2
69.6,2
69.7,2
69.8,0
69.9,1
70.0,4
70.1,3
70.2,4
70.3,5
70.4,2
70.5,5
70.6,9
70.7,10
70.8,8
70.9,13
71.0,9
71.1,13
71.2,14
71.3,11
71.4,11
71.5,7
71.6,9
71.7,8
71.8,8
71.9,7
72.0,6
72.1,3
72.2,1
72.3,4
72.4,6
72.5,4
72.6,2
72.7,4
72.8,3
72.9,1
