69.6,1
69.7,1
69.8,0
69.9,1
70.0,1
70.1,1
70.2,0
70.3,3
70.4,1
70.5,5
70.6,2
70.7,3
70.8,1
70.9,6
71.0,2
71.1,3
71.2,2
71.3,5
71.4,4
71.5,5
71.6,2
71.7,3
71.8,13
71.9,3
72.0,3
72.1,4
72.2,4
72.3,6
72.4,6
72.5,3
72.6,4
72.7,1
72.8,1
72.9,3
73.0,1
73.1,3
73.2,1
73.3,0
73.4,1
73.5,1
73.6,1
73.7,0
73.8,0
73.9,1
