69.5,3
69.6,1
69.7,2
69.8,4
69.9,3
70.0,7
70.1,10
70.2,13
70.3,14
70.4,3
70.5,18
70.6,12
70.7,11
70.8,11
70.9,16
71.0,2
71.1,12
71.2,7
71.3,7
71.4,9
71.5,5
71.6,3
71.7,2
71.8,4
71.9,4
72.0,2
72.1,2
72.2,0
72.3,0
72.4,1
72.5,1
72.6,1
72.7,1
72.8,1
