70.2,1
70.3,1
70.4,2
70.5,0
70.6,0
70.7,0
70.8,2
70.9,3
71.0,3
71.1,7
71.2,4
71.3,1
71.4,4
71.5,8
71.6,5
71.7,4
71.8,8
71.9,4
72.0,3
72.1,5
72.2,4
72.3,4
72.4,4
72.5,3
72.6,4
72.7,6
72.8,0
72.9,3
73.0,5
73.1,1
73.2,3
73.3,2
73.4,3
73.5,3
73.6,2
73.7,0
73.8,2
73.9,1
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,1
74.6,1
